"","death","pm10tmean","tmpd","dptp","dow","date"
"5868",128,3.272296832,9,-4,"Friday",2003-01-24
"5869",95,2.2720754624,25,11.5,"Saturday",2003-01-25
"5870",113,-0.804407713,10,-2.5,"Sunday",2003-01-26
"5871",120,7.688362069,7,0.1,"Monday",2003-01-27
"5872",131,20.195592287,26,20.5,"Tuesday",2003-01-28
"5873",142,-13.87327824,21,17.1,"Wednesday",2003-01-29
"5874",100,-2.865013774,25,20.3,"Thursday",2003-01-30
"5875",126,7.2203856749,34,30.4,"Friday",2003-01-31
"5876",111,-3.82369146,33,29.5,"Saturday",2003-02-01
"5877",113,15.7125,37,33.9,"Sunday",2003-02-02
"5878",93,13.377410468,39,37,"Monday",2003-02-03
"5879",124,-17.67217631,21,12.5,"Tuesday",2003-02-04
"5880",99,-5.804407713,18,4.5,"Wednesday",2003-02-05
"5881",123,-13.81818182,24,13.9,"Thursday",2003-02-06
"5882",104,-13.76859504,13,1.8,"Friday",2003-02-07
"5883",112,-6.656130268,20,9.5,"Saturday",2003-02-08
"5884",129,-14.61983471,15,0,"Sunday",2003-02-09
"5885",123,-15.5261708,18,9.8,"Monday",2003-02-10
"5886",101,6.6280991736,19,4.9,"Tuesday",2003-02-11
"5887",112,1.6556473829,13,0.3,"Wednesday",2003-02-12
"5888",119,5.5702479339,22,7.4,"Thursday",2003-02-13
"5889",102,30.864287071,25,19.9,"Friday",2003-02-14
"5890",135,-18.17199183,24,15.1,"Saturday",2003-02-15
"5891",113,-18.65456459,23,12.9,"Sunday",2003-02-16
"5892",128,-7.175710339,27,21.8,"Monday",2003-02-17
"5893",101,0.2353492502,31,27.4,"Tuesday",2003-02-18
"5894",94,3.6306728493,33,19.6,"Wednesday",2003-02-19
"5895",105,-4.854047619,39,23.8,"Thursday",2003-02-20
"5896",119,17.564251184,37,24.8,"Friday",2003-02-21
"5897",109,-8.924057814,28,24.2,"Saturday",2003-02-22
"5898",102,-12.42862898,20,7.1,"Sunday",2003-02-23
"5899",119,-6.512480268,15,8.8,"Monday",2003-02-24
"5900",121,7.3904893449,8,-2.5,"Tuesday",2003-02-25
"5901",137,9.1131641604,18,9.4,"Wednesday",2003-02-26
"5902",94,8.8289594843,21,12.9,"Thursday",2003-02-27
"5903",112,34.325342015,27,15.4,"Friday",2003-02-28
"5904",115,19.389420547,NA,22.9,"Saturday",2003-03-01
"5905",123,-8.546607801,21,15,"Sunday",2003-03-02
"5906",124,-3.438749671,20,14.6,"Monday",2003-03-03
"5907",108,-1.621087849,25,23.3,"Tuesday",2003-03-04
"5908",114,-15.4051812,22,15.6,"Wednesday",2003-03-05
"5909",111,-7.840255854,20,16.8,"Thursday",2003-03-06
"5910",107,6.1297767035,29,25.5,"Friday",2003-03-07
"5911",113,-0.894238358,28,22.3,"Saturday",2003-03-08
"5912",103,-16.31316594,10,-4.2,"Sunday",2003-03-09
"5913",125,-1.835250557,11,0.9,"Monday",2003-03-10
"5914",102,19.252088266,31,18.4,"Tuesday",2003-03-11
"5915",123,14.319669166,36,30.5,"Wednesday",2003-03-12
"5916",115,-14.81497468,31,24.4,"Thursday",2003-03-13
"5917",100,16.183635885,39,23.6,"Friday",2003-03-14
"5918",113,5.6915943173,45,37.3,"Saturday",2003-03-15
"5919",111,13.495119048,55,47,"Sunday",2003-03-16
"5920",130,5.70561201,57,45.6,"Monday",2003-03-17
"5921",110,16.637077414,41,38.2,"Tuesday",2003-03-18
"5922",115,2.6778808208,43,36.4,"Wednesday",2003-03-19
"5923",117,11.643555972,54,47.6,"Thursday",2003-03-20
"5924",118,-12.3094827,44,35,"Friday",2003-03-21
"5925",99,-6.3633603,43,35.2,"Saturday",2003-03-22
"5926",112,8.1929426467,52,34.7,"Sunday",2003-03-23
"5927",82,21.158724678,58,41,"Monday",2003-03-24
"5928",104,-4.769879637,49,33.5,"Tuesday",2003-03-25
"5929",121,17.684745791,45,28.7,"Wednesday",2003-03-26
"5930",114,1.70918015,54,33.8,"Thursday",2003-03-27
"5931",94,-10.77609642,49,42.7,"Friday",2003-03-28
"5932",103,-19.69878815,32,22.3,"Saturday",2003-03-29
"5933",104,-14.62280485,33,20.9,"Sunday",2003-03-30
"5934",115,2.4384043673,40,26.7,"Monday",2003-03-31
"5935",106,23.027977835,60,40,"Tuesday",2003-04-01
"5936",118,23.571329913,54,38.4,"Wednesday",2003-04-02
"5937",111,29.234285714,42,37.9,"Thursday",2003-04-03
"5938",94,-17.59218791,36,35.1,"Friday",2003-04-04
"5939",91,-19.10844186,29,20.4,"Saturday",2003-04-05
"5940",76,-19.62395587,34,23.2,"Sunday",2003-04-06
"5941",96,-15.67272593,32,30.3,"Monday",2003-04-07
"5942",98,-17.78440706,32,28.2,"Tuesday",2003-04-08
"5943",107,-12.7875,36,25.7,"Wednesday",2003-04-09
"5944",97,0.0644813865,42,21.8,"Thursday",2003-04-10
"5945",119,30.543861813,51,26,"Friday",2003-04-11
"5946",101,-21.3967377,43,29,"Saturday",2003-04-12
"5947",87,-5.881963628,48,32.9,"Sunday",2003-04-13
"5948",101,38.47458728,67,39.3,"Monday",2003-04-14
"5949",110,32.662619048,75,42.9,"Tuesday",2003-04-15
"5950",96,7.0390768877,55,36.8,"Wednesday",2003-04-16
"5951",89,-5.986533149,42,33.5,"Thursday",2003-04-17
"5952",106,-11.01171567,43,35.1,"Friday",2003-04-18
"5953",119,10.999762283,60,50,"Saturday",2003-04-19
"5954",111,-15.51003629,59,49.5,"Sunday",2003-04-20
"5955",106,-16.98119048,47,37.6,"Monday",2003-04-21
"5956",77,-14.62900552,46,27.5,"Tuesday",2003-04-22
"5957",94,-11.60046014,43,23,"Wednesday",2003-04-23
"5958",103,8.8646651158,49,28.4,"Thursday",2003-04-24
"5959",99,1.2864995248,50,28.5,"Friday",2003-04-25
"5960",100,-12.70701368,48,24,"Saturday",2003-04-26
"5961",104,5.7869502244,56,28,"Sunday",2003-04-27
"5962",116,30.772998844,66,39.5,"Monday",2003-04-28
"5963",112,-6.272942631,54,38.4,"Tuesday",2003-04-29
"5964",108,-3.797146023,57,48,"Wednesday",2003-04-30
"5965",99,-17.84650039,50,47.4,"Thursday",2003-05-01
"5966",102,-16.40181325,45,27.4,"Friday",2003-05-02
"5967",97,-12.22980824,46,26.3,"Saturday",2003-05-03
"5968",84,-8.870920596,48,35,"Sunday",2003-05-04
"5969",114,-10.34562508,61,51.9,"Monday",2003-05-05
"5970",97,-7.84562508,60,47.1,"Tuesday",2003-05-06
"5971",98,-9.294961776,53,46.6,"Wednesday",2003-05-07
"5972",89,-5.261378967,55,47.8,"Thursday",2003-05-08
"5973",101,4.1169109237,69,56.8,"Friday",2003-05-09
"5974",94,-6.61105133,65,57.9,"Saturday",2003-05-10
"5975",97,-19.56139985,60,44.5,"Sunday",2003-05-11
"5976",98,2.4193354105,59,38.3,"Monday",2003-05-12
"5977",114,-6.085177631,61,35.8,"Tuesday",2003-05-13
"5978",94,-3.163457214,53,44.2,"Wednesday",2003-05-14
"5979",105,-9.404751471,52,45.4,"Thursday",2003-05-15
"5980",102,-7.129368495,55,45.6,"Friday",2003-05-16
"5981",83,-6.665858281,59,50.3,"Saturday",2003-05-17
"5982",120,-6.187154696,60,52.3,"Sunday",2003-05-18
"5983",94,12.265161249,66,61.4,"Monday",2003-05-19
"5984",95,-14.17494058,58,45.3,"Tuesday",2003-05-20
"5985",101,-16.91280702,51,36,"Wednesday",2003-05-21
"5986",97,-10.6433252,50,33.6,"Thursday",2003-05-22
"5987",103,-3.59164204,53,35.2,"Friday",2003-05-23
"5988",97,-8.132492291,57,38.7,"Saturday",2003-05-24
"5989",101,-18.09869266,57,42.8,"Sunday",2003-05-25
"5990",105,-15.6600363,59,44.8,"Monday",2003-05-26
"5991",95,-3.630199408,62,46.3,"Tuesday",2003-05-27
"5992",113,22.300856032,65,52,"Wednesday",2003-05-28
"5993",110,-11.18366151,58,46.8,"Thursday",2003-05-29
"5994",87,18.359734357,58,51.8,"Friday",2003-05-30
"5995",94,-18.62885455,48,42.7,"Saturday",2003-05-31
"5996",105,-15.1202059,51,34.4,"Sunday",2003-06-01
"5997",103,1.9259398447,53,42.8,"Monday",2003-06-02
"5998",113,-9.624638635,57,46.9,"Tuesday",2003-06-03
"5999",110,-3.123618785,58,41.8,"Wednesday",2003-06-04
"6000",110,10.903491584,63,44.9,"Thursday",2003-06-05
"6001",97,26.945939869,61,51.7,"Friday",2003-06-06
"6002",91,0.0164461005,66,53.3,"Saturday",2003-06-07
"6003",103,-12.1691793,62,56.1,"Sunday",2003-06-08
"6004",114,-5.477523127,65,53.2,"Monday",2003-06-09
"6005",88,8.0715421431,66,60.3,"Tuesday",2003-06-10
"6006",93,-16.30488725,61,52.6,"Wednesday",2003-06-11
"6007",102,-5.623385905,61,55.1,"Thursday",2003-06-12
"6008",116,-6.61727483,64,58.3,"Friday",2003-06-13
"6009",108,-7.95297192,65,54.7,"Saturday",2003-06-14
"6010",94,-14.04502602,66,54.4,"Sunday",2003-06-15
"6011",87,-5.54059328,66,48.9,"Monday",2003-06-16
"6012",92,10.94072819,67,47.2,"Tuesday",2003-06-17
"6013",94,47.444365926,74,58.7,"Wednesday",2003-06-18
"6014",118,-18.56471637,60,39.8,"Thursday",2003-06-19
"6015",91,-7.0753009,59,40.9,"Friday",2003-06-20
"6016",99,0.3914541308,64,46.9,"Saturday",2003-06-21
"6017",109,10.367828922,70,51.7,"Sunday",2003-06-22
"6018",104,24.828504433,75,55.4,"Monday",2003-06-23
"6019",108,40.820289413,79,62.4,"Tuesday",2003-06-24
"6020",111,38.308950597,82,65.1,"Wednesday",2003-06-25
"6021",96,-11.16217918,68,56,"Thursday",2003-06-26
"6022",93,6.2698429269,70,51.6,"Friday",2003-06-27
"6023",87,-2.691049403,73,60.6,"Saturday",2003-06-28
"6024",104,-5.143148529,74,56.6,"Sunday",2003-06-29
"6025",84,22.422924965,72,53.9,"Monday",2003-06-30
"6026",99,12.937829243,73,53.4,"Tuesday",2003-07-01
"6027",97,19.057361733,75,55.5,"Wednesday",2003-07-02
"6028",93,43.908173262,79,65.4,"Thursday",2003-07-03
"6029",94,19.871683477,84,68.4,"Friday",2003-07-04
"6030",99,-3.106000257,78,66.2,"Saturday",2003-07-05
"6031",89,-1.053883464,78,68.6,"Sunday",2003-07-06
"6032",104,14.470103109,79,70.8,"Monday",2003-07-07
"6033",98,-8.300382904,72,64.6,"Tuesday",2003-07-08
"6034",81,-11.0642747,69,61.2,"Wednesday",2003-07-09
"6035",96,-13.07293139,73,63.5,"Thursday",2003-07-10
"6036",100,-9.576858217,69,56.5,"Friday",2003-07-11
"6037",105,-9.58390884,71,54.5,"Saturday",2003-07-12
"6038",95,-0.080568226,70,56.3,"Sunday",2003-07-13
"6039",86,9.0204294536,70,58.9,"Monday",2003-07-14
"6040",112,1.6627906977,77,64.4,"Tuesday",2003-07-15
"6041",101,-4.415697674,72,57.1,"Wednesday",2003-07-16
"6042",90,7.9092653861,75,65.1,"Thursday",2003-07-17
"6043",104,-16.04036843,66,53.2,"Friday",2003-07-18
"6044",101,-5.51420564,68,53.2,"Saturday",2003-07-19
"6045",97,-1.560725099,76,65.4,"Sunday",2003-07-20
"6046",105,-9.471526944,75,64.4,"Monday",2003-07-21
"6047",103,-17.91818707,68,58.2,"Tuesday",2003-07-22
"6048",82,-18.91427202,67,53.1,"Wednesday",2003-07-23
"6049",88,-2.445041316,67,47.8,"Thursday",2003-07-24
"6050",84,25.03383574,71,57.7,"Friday",2003-07-25
"6051",91,9.9775789647,77,63.2,"Saturday",2003-07-26
"6052",94,-6.437488861,74,63.1,"Sunday",2003-07-27
"6053",97,-5.426682498,65,58,"Monday",2003-07-28
"6054",96,9.1313285516,68,51.4,"Tuesday",2003-07-29
"6055",87,18.1713838,69,55.9,"Wednesday",2003-07-30
"6056",100,26.657571646,75,63,"Thursday",2003-07-31
"6057",106,9.9578846334,75,64.4,"Friday",2003-08-01
"6058",97,-1.85900294,72,62.4,"Saturday",2003-08-02
"6059",84,-6.881102388,71,64.1,"Sunday",2003-08-03
"6060",103,-6.904583051,69,62.4,"Monday",2003-08-04
"6061",89,8.1285661206,71,62.6,"Tuesday",2003-08-05
"6062",90,20.073317502,74,65.6,"Wednesday",2003-08-06
"6063",95,-4.895395976,73,64.6,"Thursday",2003-08-07
"6064",111,-17.42340496,69,64.3,"Friday",2003-08-08
"6065",95,-16.40481659,70,60.8,"Saturday",2003-08-09
"6066",112,-8.890415566,73,59.4,"Sunday",2003-08-10
"6067",84,-8.900496599,69,64,"Monday",2003-08-11
"6068",77,-13.9076138,71,64.4,"Tuesday",2003-08-12
"6069",77,1.1289708052,72,66.6,"Wednesday",2003-08-13
"6070",99,23.088219696,77,71.4,"Thursday",2003-08-14
"6071",109,27.62480663,79,71.6,"Friday",2003-08-15
"6072",86,14.168972628,83,69.1,"Saturday",2003-08-16
"6073",91,-4.239316239,78,63.4,"Sunday",2003-08-17
"6074",88,-0.897888432,73,60,"Monday",2003-08-18
"6075",97,4.4363561736,71,60.4,"Tuesday",2003-08-19
"6076",109,31.429451764,77,67.7,"Wednesday",2003-08-20
"6077",96,35.427932123,84,70.4,"Thursday",2003-08-21
"6078",92,-10.54102091,71,57.2,"Friday",2003-08-22
"6079",109,-13.45609793,69,55.9,"Saturday",2003-08-23
"6080",96,-2.465972233,72,62.3,"Sunday",2003-08-24
"6081",82,25.961582511,83,67.1,"Monday",2003-08-25
"6082",90,23.01857715,82,69.1,"Tuesday",2003-08-26
"6083",103,-7.435019551,74,62.6,"Wednesday",2003-08-27
"6084",104,17.099819532,76,65.7,"Thursday",2003-08-28
"6085",107,-2.389285092,76,63.4,"Friday",2003-08-29
"6086",92,-20.31801991,68,51.3,"Saturday",2003-08-30
"6087",91,-8.579227355,66,57.5,"Sunday",2003-08-31
"6088",112,-20.22680033,63,61.4,"Monday",2003-09-01
"6089",92,-6.207617661,67,59.9,"Tuesday",2003-09-02
"6090",114,3.2563678387,72,58.8,"Wednesday",2003-09-03
"6091",108,-15.77448195,62,51.7,"Thursday",2003-09-04
"6092",97,5.2284862828,62,50.9,"Friday",2003-09-05
"6093",106,-1.045734585,66,53.3,"Saturday",2003-09-06
"6094",88,3.3281475091,73,60.3,"Sunday",2003-09-07
"6095",84,40.804512498,72,61.7,"Monday",2003-09-08
"6096",113,17.84968893,72,63.1,"Tuesday",2003-09-09
"6097",92,24.406987605,72,63.3,"Wednesday",2003-09-10
"6098",98,31.390765249,74,60.6,"Thursday",2003-09-11
"6099",112,18.987069405,72,60.7,"Friday",2003-09-12
"6100",107,20.418183761,75,63,"Saturday",2003-09-13
"6101",105,-10.0372572,67,61.2,"Sunday",2003-09-14
"6102",97,0.5844005762,63,47.5,"Monday",2003-09-15
"6103",94,31.643389162,66,50,"Tuesday",2003-09-16
"6104",115,14.704831484,68,52.7,"Wednesday",2003-09-17
"6105",93,14.726172526,68,54.2,"Thursday",2003-09-18
"6106",92,-1.723697542,58,47.2,"Friday",2003-09-19
"6107",98,-0.748052842,56,43,"Saturday",2003-09-20
"6108",117,3.2783960487,62,50.5,"Sunday",2003-09-21
"6109",109,-2.189372952,62,54.5,"Monday",2003-09-22
"6110",113,2.327973373,59,42.6,"Tuesday",2003-09-23
"6111",90,-2.141995576,62,50.1,"Wednesday",2003-09-24
"6112",121,1.3604101695,53,38.6,"Thursday",2003-09-25
"6113",92,1.3786746664,57,48.7,"Friday",2003-09-26
"6114",94,-12.13109674,54,42.6,"Saturday",2003-09-27
"6115",122,-15.15360778,52,41.6,"Sunday",2003-09-28
"6116",115,-3.669058399,50,36.6,"Monday",2003-09-29
"6117",116,-6.272289569,48,32.2,"Tuesday",2003-09-30
"6118",106,2.8813935633,44,26,"Wednesday",2003-10-01
"6119",121,7.9929197866,42,22.2,"Thursday",2003-10-02
"6120",108,44.577644889,48,37.7,"Friday",2003-10-03
"6121",105,-1.473923127,49,36.9,"Saturday",2003-10-04
"6122",105,-2.966708354,47,40.5,"Sunday",2003-10-05
"6123",109,-2.418618593,48,37.5,"Monday",2003-10-06
"6124",102,27.342668081,61,49.4,"Tuesday",2003-10-07
"6125",87,41.283885292,64,53.1,"Wednesday",2003-10-08
"6126",92,38.222340072,62,54.5,"Thursday",2003-10-09
"6127",110,31.73589498,64,57.9,"Friday",2003-10-10
"6128",102,6.3291567066,66,59.3,"Saturday",2003-10-11
"6129",99,-5.920353714,58,42.2,"Sunday",2003-10-12
"6130",104,33.846091437,57,41.3,"Monday",2003-10-13
"6131",100,-16.01009989,53,47.6,"Tuesday",2003-10-14
"6132",99,-2.947893745,50,35.7,"Wednesday",2003-10-15
"6133",102,-5.046276655,45,35.8,"Thursday",2003-10-16
"6134",119,3.4036394434,44,30.5,"Friday",2003-10-17
"6135",115,1.6577301245,57,41.9,"Saturday",2003-10-18
"6136",105,-6.176324621,56,47.3,"Sunday",2003-10-19
"6137",113,31.207079422,66,51.6,"Monday",2003-10-20
"6138",116,11.650089443,55,44.9,"Tuesday",2003-10-21
"6139",98,-14.36265019,48,38.5,"Wednesday",2003-10-22
"6140",117,1.6568926214,46,40.8,"Thursday",2003-10-23
"6141",101,10.48526451,48,42.8,"Friday",2003-10-24
"6142",100,-2.817275879,52,45.3,"Saturday",2003-10-25
"6143",102,-18.31021545,40,33.5,"Sunday",2003-10-26
"6144",97,-4.767243426,38,32.3,"Monday",2003-10-27
"6145",106,0.8479198658,48,38.7,"Tuesday",2003-10-28
"6146",93,-8.32147889,44,35.7,"Wednesday",2003-10-29
"6147",109,-1.073696226,55,49,"Thursday",2003-10-30
"6148",115,8.6044420523,58,52.6,"Friday",2003-10-31
"6149",85,-11.8812313,47,41.7,"Saturday",2003-11-01
"6150",111,-13.34644367,52,50.9,"Sunday",2003-11-02
"6151",101,-15.84214567,49,49.1,"Monday",2003-11-03
"6152",97,1.5841354145,59,57,"Tuesday",2003-11-04
"6153",93,-9.68600898,42,34.2,"Wednesday",2003-11-05
"6154",86,-12.04273853,38,22,"Thursday",2003-11-06
"6155",91,-5.526163941,35,17.3,"Friday",2003-11-07
"6156",99,-12.00886907,27,18.1,"Saturday",2003-11-08
"6157",94,-8.052561383,31,16.9,"Sunday",2003-11-09
"6158",93,-0.675651823,38,30.2,"Monday",2003-11-10
"6159",114,3.6008355077,50,50.1,"Tuesday",2003-11-11
"6160",121,21.243715272,48,39.9,"Wednesday",2003-11-12
"6161",104,-11.24766448,35,15.8,"Thursday",2003-11-13
"6162",116,-1.255909742,36,23.1,"Friday",2003-11-14
"6163",106,-10.24868107,40,39.8,"Saturday",2003-11-15
"6164",113,-14.26005266,45,43.7,"Sunday",2003-11-16
"6165",112,0.9159291739,44,44.7,"Monday",2003-11-17
"6166",115,-12.22632884,55,55.1,"Tuesday",2003-11-18
"6167",89,-10.25766577,47,34.7,"Wednesday",2003-11-19
"6168",105,-0.824887087,50,40.4,"Thursday",2003-11-20
"6169",98,-17.3548921,46,36.5,"Friday",2003-11-21
"6170",111,1.1436752303,53,48,"Saturday",2003-11-22
"6171",111,-14.32151406,48,47.1,"Sunday",2003-11-23
"6172",99,4.5995863889,25,14,"Monday",2003-11-24
"6173",112,1.0513007301,33,21.6,"Tuesday",2003-11-25
"6174",117,3.0443195247,40,28.3,"Wednesday",2003-11-26
"6175",93,-9.929973451,41,37.4,"Thursday",2003-11-27
"6176",115,-11.91433555,33,22.5,"Friday",2003-11-28
"6177",94,-13.81927477,31,21.3,"Saturday",2003-11-29
"6178",111,-15.40432713,46,27.4,"Sunday",2003-11-30
"6179",103,-8.902874233,35,14.4,"Monday",2003-12-01
"6180",117,-11.90713176,30,13,"Tuesday",2003-12-02
"6181",118,-3.905678856,34,22.3,"Wednesday",2003-12-03
"6182",114,-4.37575478,37,29.7,"Thursday",2003-12-04
"6183",110,-11.48625557,37,30.9,"Friday",2003-12-05
"6184",107,-11.29758551,34,26.9,"Saturday",2003-12-06
"6185",129,-6.325793632,34,28.5,"Sunday",2003-12-07
"6186",127,-6.476624091,40,33.9,"Monday",2003-12-08
"6187",108,5.8972649863,45,41.9,"Tuesday",2003-12-09
"6188",103,-16.13546371,41,40.4,"Wednesday",2003-12-10
"6189",121,-14.29789734,22,14.3,"Thursday",2003-12-11
"6190",118,-0.191900183,17,6.4,"Friday",2003-12-12
"6191",138,-3.688953912,21,16.7,"Saturday",2003-12-13
"6192",136,-7.691799006,28,23.8,"Sunday",2003-12-14
"6193",123,-9.731468441,31,27.7,"Monday",2003-12-15
"6194",98,-11.7455725,34,26.5,"Tuesday",2003-12-16
"6195",102,-5.118787879,23,18.5,"Wednesday",2003-12-17
"6196",121,-1.600452463,23,19.7,"Thursday",2003-12-18
"6197",129,-2.178601493,25,15.4,"Friday",2003-12-19
"6198",111,-8.650271963,20,8.2,"Saturday",2003-12-20
"6199",124,-6.140182604,37,25.9,"Sunday",2003-12-21
"6200",131,-1.611670957,42,33.1,"Monday",2003-12-22
"6201",144,-11.26336316,32,27.6,"Tuesday",2003-12-23
"6202",130,-8.501841419,22,14.5,"Wednesday",2003-12-24
"6203",107,-6.354078643,27,15.4,"Thursday",2003-12-25
"6204",125,-2.859586713,30,22.5,"Friday",2003-12-26
"6205",125,-8.826655659,39,23.9,"Saturday",2003-12-27
"6206",114,-12.83095365,45,32.9,"Sunday",2003-12-28
"6207",121,-10.49391217,39,26.7,"Monday",2003-12-29
"6208",125,-9.82356774,34,22.7,"Tuesday",2003-12-30
"6209",140,-11.87459732,32,20.3,"Wednesday",2003-12-31
"6210",111,-10.38585628,35,30.4,"Thursday",2004-01-01
"6211",137,-6.78070921,49,47.5,"Friday",2004-01-02
"6212",105,-18.25350881,41,28.8,"Saturday",2004-01-03
"6213",129,-19.03649204,31,25.8,"Sunday",2004-01-04
"6214",129,-11.22380733,17,12.4,"Monday",2004-01-05
"6215",143,-3.195214738,3,-6,"Tuesday",2004-01-06
"6216",137,-2.692450585,15,3.5,"Wednesday",2004-01-07
"6217",124,-2.205101743,24,17.3,"Thursday",2004-01-08
"6218",121,-10.25897641,22,17.2,"Friday",2004-01-09
"6219",124,-2.773455629,21,16.5,"Saturday",2004-01-10
"6220",116,-15.30871497,33,24.9,"Sunday",2004-01-11
"6221",124,-13.31569618,35,27.4,"Monday",2004-01-12
"6222",98,-9.30163259,30,19.4,"Tuesday",2004-01-13
"6223",121,4.2193026353,27,21.1,"Wednesday",2004-01-14
"6224",126,1.68626654,19,7.1,"Thursday",2004-01-15
"6225",130,2.9542185263,27,18.4,"Friday",2004-01-16
"6226",116,-7.377583626,31,28.3,"Saturday",2004-01-17
"6227",129,-13.3718248,18,2.8,"Sunday",2004-01-18
"6228",128,-9.455168861,11,0.3,"Monday",2004-01-19
"6229",115,-8.016853933,15,2.2,"Tuesday",2004-01-20
"6230",91,-6.16011236,24,14.3,"Wednesday",2004-01-21
"6231",119,-3.471509942,11,-7.2,"Thursday",2004-01-22
"6232",113,3.7921348315,15,8.6,"Friday",2004-01-23
"6233",102,-13.05898876,15,10.9,"Saturday",2004-01-24
"6234",128,1.9978630759,18,7.5,"Sunday",2004-01-25
"6235",101,-3.486433953,22,18.3,"Monday",2004-01-26
"6236",98,-18.9747191,17,12.9,"Tuesday",2004-01-27
"6237",99,2.5638803287,7,-0.8,"Wednesday",2004-01-28
"6238",120,-3.092696629,2,-6.8,"Thursday",2004-01-29
"6239",110,-0.095505618,-3,-12.7,"Friday",2004-01-30
"6240",123,17.97752809,4,-4.2,"Saturday",2004-01-31
"6241",109,12.957865169,21,10.1,"Sunday",2004-02-01
"6242",113,16.853932584,28,22.2,"Monday",2004-02-02
"6243",116,7.9752632255,21,17.4,"Tuesday",2004-02-03
"6244",98,22.893258427,13,3.8,"Wednesday",2004-02-04
"6245",114,-7.97752809,26,19.6,"Thursday",2004-02-05
"6246",107,-5.995702006,28,23.6,"Friday",2004-02-06
"6247",120,-13.04382103,20,20,"Saturday",2004-02-07
"6248",109,-8.593372718,16,16,"Sunday",2004-02-08
"6249",124,-6.146779661,28,20.9,"Monday",2004-02-09
"6250",144,-5.234639097,20,14.2,"Tuesday",2004-02-10
"6251",92,3.220079038,23,16.5,"Wednesday",2004-02-11
"6252",122,2.234208493,22,16,"Thursday",2004-02-12
"6253",97,-10.18775555,20,11.2,"Friday",2004-02-13
"6254",111,-1.072695663,26,17.6,"Saturday",2004-02-14
"6255",93,-11.14369519,14,10.9,"Sunday",2004-02-15
"6256",109,3.4142247157,16,7.7,"Monday",2004-02-16
"6257",102,21.353615372,24,15.8,"Tuesday",2004-02-17
"6258",96,33.37605644,29,23.5,"Wednesday",2004-02-18
"6259",114,8.8151260504,36,31.7,"Thursday",2004-02-19
"6260",123,-10.1512605,39,35.1,"Friday",2004-02-20
"6261",93,-12.16858757,33,26,"Saturday",2004-02-21
"6262",104,-5.031494546,34,28.1,"Sunday",2004-02-22
"6263",101,-2.589270665,41,32.6,"Monday",2004-02-23
"6264",93,-10.02805134,34,29.7,"Tuesday",2004-02-24
"6265",117,-8.451169006,31,24.6,"Wednesday",2004-02-25
"6266",111,-2.483446101,34,25.2,"Thursday",2004-02-26
"6267",117,23.593291317,35,24.7,"Friday",2004-02-27
"6268",100,9.5563327002,40,27.6,"Saturday",2004-02-28
"6269",108,-6.476504298,47,32.5,"Sunday",2004-02-29
"6270",115,-14.02881069,54,42.4,"Monday",2004-03-01
"6271",99,-10.12218007,44,37.2,"Tuesday",2004-03-02
"6272",98,5.302784616,43,34.5,"Wednesday",2004-03-03
"6273",105,10.113548182,41,39.4,"Thursday",2004-03-04
"6274",105,-8.843230155,50,41.8,"Friday",2004-03-05
"6275",112,-14.39470923,41,31.3,"Saturday",2004-03-06
"6276",112,-15.90510109,40,28.3,"Sunday",2004-03-07
"6277",107,-7.902235764,34,20.8,"Monday",2004-03-08
"6278",114,-15.25488519,33,25.6,"Tuesday",2004-03-09
"6279",103,-0.25242607,37,25.4,"Wednesday",2004-03-10
"6280",99,19.942463376,31,16.8,"Thursday",2004-03-11
"6281",123,-5.044618427,25,7.1,"Friday",2004-03-12
"6282",112,-3.016110416,33,18.4,"Saturday",2004-03-13
"6283",103,-10.01193349,39,27.9,"Sunday",2004-03-14
"6284",91,-18.10136809,32,22.4,"Monday",2004-03-15
